HGT_ID,Sequence_query,Sequence_subject,query_congtig_id,subject_contig_id,MAG 1,MAG 2,q_start,q_end,s_start,s_end,query_length,subject_length,Length,Identity,End Match,Full Match,details
HGT_seq_301,NODE_157_length_3840_cov_5.185997_2701_3840,NODE_120_length_4900_cov_6.811352_4900_3761,NODE_157_length_3840_cov_5.185997,NODE_120_length_4900_cov_6.811352,s_9002000001215917_3.strict.fa,s_9002000001392831_7.strict.fa,2701,3840,4900,3761,3840,4900,1142,99.212,True,False,"['NODE_157_length_3840_cov_5.185997', 2701, 3840, 1142, 's_9002000001215917_3.strict.fa', 'NODE_120_length_4900_cov_6.811352', 4900, 3761, 's_9002000001392831_7.strict.fa']"
HGT_seq_302,NODE_112_length_5192_cov_11.730387_1_5192,NODE_58_length_38570_cov_14.213319_20478_15287,NODE_112_length_5192_cov_11.730387,NODE_58_length_38570_cov_14.213319,s_9002000001215917_3.strict.fa,s_9002000001433400_13.orig.fa,1,5192,20478,15287,5192,38570,5192,99.48,False,True,"['NODE_112_length_5192_cov_11.730387', 1, 5192, 5192, 's_9002000001215917_3.strict.fa', 'NODE_58_length_38570_cov_14.213319', 20478, 15287, 's_9002000001433400_13.orig.fa']"
HGT_seq_303,NODE_104_length_5089_cov_12.261621_1_5089,NODE_8_length_29612_cov_11.508543_24431_29519,NODE_104_length_5089_cov_12.261621,NODE_8_length_29612_cov_11.508543,s_9002000001373308_1.strict.fa,s_9002000001462195_20.permissive.fa,1,5089,24431,29519,5089,29612,5089,99.175,True,True,"['NODE_104_length_5089_cov_12.261621', 1, 5089, 5089, 's_9002000001373308_1.strict.fa', 'NODE_8_length_29612_cov_11.508543', 24431, 29519, 's_9002000001462195_20.permissive.fa']"
HGT_seq_304,NODE_266_length_1774_cov_10.171030_1_1557,NODE_22_length_19591_cov_7.222717_18811_17255,NODE_266_length_1774_cov_10.171030,NODE_22_length_19591_cov_7.222717,s_9002000001215917_3.strict.fa,s_9002000001567974_27.permissive.fa,1,1557,18811,17255,1774,19591,1557,99.615,False,False,"['NODE_266_length_1774_cov_10.171030', 1, 1557, 1557, 's_9002000001215917_3.strict.fa', 'NODE_22_length_19591_cov_7.222717', 18811, 17255, 's_9002000001567974_27.permissive.fa']"
HGT_seq_305,NODE_28_length_12384_cov_13.669478_9201_12384,NODE_85_length_6119_cov_11.794360_6119_2937,NODE_28_length_12384_cov_13.669478,NODE_85_length_6119_cov_11.794360,s_9002000001215917_3.strict.fa,s_9002000001580090_45.strict.fa,9201,12384,6119,2937,12384,6119,3184,99.592,True,False,"['NODE_28_length_12384_cov_13.669478', 9201, 12384, 3184, 's_9002000001215917_3.strict.fa', 'NODE_85_length_6119_cov_11.794360', 6119, 2937, 's_9002000001580090_45.strict.fa']"
HGT_seq_306,NODE_3_length_31033_cov_18.372103_19800_22073,NODE_256_length_2274_cov_9.684092_1_2274,NODE_3_length_31033_cov_18.372103,NODE_256_length_2274_cov_9.684092,s_9002000001343701_48.permissive.fa,s_9002000001373308_1.strict.fa,19800,22073,1,2274,31033,2274,2274,100.0,False,True,"['NODE_3_length_31033_cov_18.372103', 19800, 22073, 2274, 's_9002000001343701_48.permissive.fa', 'NODE_256_length_2274_cov_9.684092', 1, 2274, 's_9002000001373308_1.strict.fa']"
HGT_seq_307,NODE_28_length_12384_cov_13.669478_2532_9197,NODE_37_length_13490_cov_11.499814_6843_13490,NODE_28_length_12384_cov_13.669478,NODE_37_length_13490_cov_11.499814,s_9002000001215917_3.strict.fa,s_9002000001462195_20.permissive.fa,2532,9197,6843,13490,12384,13490,6666,99.16,False,False,"['NODE_28_length_12384_cov_13.669478', 2532, 9197, 6666, 's_9002000001215917_3.strict.fa', 'NODE_37_length_13490_cov_11.499814', 6843, 13490, 's_9002000001462195_20.permissive.fa']"
HGT_seq_308,NODE_28_length_12384_cov_13.669478_4542_9308,NODE_49_length_8935_cov_10.901802_4766_1,NODE_28_length_12384_cov_13.669478,NODE_49_length_8935_cov_10.901802,s_9002000001215917_3.strict.fa,s_9002000001484586_20.permissive.fa,4542,9308,4766,1,12384,8935,4767,99.518,False,False,"['NODE_28_length_12384_cov_13.669478', 4542, 9308, 4767, 's_9002000001215917_3.strict.fa', 'NODE_49_length_8935_cov_10.901802', 4766, 1, 's_9002000001484586_20.permissive.fa']"
HGT_seq_309,NODE_233_length_1665_cov_10.575155_964_1468,NODE_59_length_9483_cov_15.241621_504_1,NODE_233_length_1665_cov_10.575155,NODE_59_length_9483_cov_15.241621,s_9002000001247124_37.permissive.fa,s_9002000001454080_19.strict.fa,964,1468,504,1,1665,9483,505,99.406,False,False,"['NODE_233_length_1665_cov_10.575155', 964, 1468, 505, 's_9002000001247124_37.permissive.fa', 'NODE_59_length_9483_cov_15.241621', 504, 1, 's_9002000001454080_19.strict.fa']"
HGT_seq_310,NODE_124_length_4634_cov_10.416903_2307_4634,NODE_337_length_13304_cov_11.272775_1_2328,NODE_124_length_4634_cov_10.416903,NODE_337_length_13304_cov_11.272775,s_9002000001373308_1.strict.fa,s_9002000001433400_13.orig.fa,2307,4634,1,2328,4634,13304,2328,99.613,True,False,"['NODE_124_length_4634_cov_10.416903', 2307, 4634, 2328, 's_9002000001373308_1.strict.fa', 'NODE_337_length_13304_cov_11.272775', 1, 2328, 's_9002000001433400_13.orig.fa']"
HGT_seq_311,NODE_31_length_9381_cov_16.044606_339_9381,NODE_2_length_37510_cov_14.670351_14441_23483,NODE_31_length_9381_cov_16.044606,NODE_2_length_37510_cov_14.670351,s_9002000001373308_1.strict.fa,s_9002000001476065_22.strict.fa,339,9381,14441,23483,9381,37510,9043,99.303,False,True,"['NODE_31_length_9381_cov_16.044606', 339, 9381, 9043, 's_9002000001373308_1.strict.fa', 'NODE_2_length_37510_cov_14.670351', 14441, 23483, 's_9002000001476065_22.strict.fa']"
HGT_seq_312,NODE_21_length_20825_cov_19.405970_6711_19364,NODE_19_length_12654_cov_14.835146_12654_1,NODE_21_length_20825_cov_19.405970,NODE_19_length_12654_cov_14.835146,s_9002000001343701_48.permissive.fa,s_9002000001373308_1.strict.fa,6711,19364,12654,1,20825,12654,12654,99.305,False,True,"['NODE_21_length_20825_cov_19.405970', 6711, 19364, 12654, 's_9002000001343701_48.permissive.fa', 'NODE_19_length_12654_cov_14.835146', 12654, 1, 's_9002000001373308_1.strict.fa']"
HGT_seq_313,NODE_126_length_4714_cov_15.484868_1326_4358,NODE_191_length_3057_cov_7.384077_25_3057,NODE_126_length_4714_cov_15.484868,NODE_191_length_3057_cov_7.384077,s_9002000001247124_37.permissive.fa,s_9002000001447950_2.strict.fa,1326,4358,25,3057,4714,3057,3033,99.472,False,True,"['NODE_126_length_4714_cov_15.484868', 1326, 4358, 3033, 's_9002000001247124_37.permissive.fa', 'NODE_191_length_3057_cov_7.384077', 25, 3057, 's_9002000001447950_2.strict.fa']"
HGT_seq_314,NODE_40_length_14207_cov_11.422908_1_1827,NODE_285_length_1854_cov_8.733185_28_1854,NODE_40_length_14207_cov_11.422908,NODE_285_length_1854_cov_8.733185,s_9002000001287540_19.strict.fa,s_9002000001373308_1.strict.fa,1,1827,28,1854,14207,1854,1827,99.453,True,True,"['NODE_40_length_14207_cov_11.422908', 1, 1827, 1827, 's_9002000001287540_19.strict.fa', 'NODE_285_length_1854_cov_8.733185', 28, 1854, 's_9002000001373308_1.strict.fa']"
HGT_seq_315,NODE_28_length_12384_cov_13.669478_9274_12384,NODE_69_length_8564_cov_17.822306_1_3111,NODE_28_length_12384_cov_13.669478,NODE_69_length_8564_cov_17.822306,s_9002000001215917_3.strict.fa,s_9002000001343701_48.permissive.fa,9274,12384,1,3111,12384,8564,3112,99.518,True,False,"['NODE_28_length_12384_cov_13.669478', 9274, 12384, 3112, 's_9002000001215917_3.strict.fa', 'NODE_69_length_8564_cov_17.822306', 1, 3111, 's_9002000001343701_48.permissive.fa']"
HGT_seq_316,NODE_112_length_5192_cov_11.730387_1_2543,NODE_14_length_18987_cov_7.819195_2543_1,NODE_112_length_5192_cov_11.730387,NODE_14_length_18987_cov_7.819195,s_9002000001215917_3.strict.fa,s_9002000001416675_19.permissive.fa,1,2543,2543,1,5192,18987,2543,99.331,True,False,"['NODE_112_length_5192_cov_11.730387', 1, 2543, 2543, 's_9002000001215917_3.strict.fa', 'NODE_14_length_18987_cov_7.819195', 2543, 1, 's_9002000001416675_19.permissive.fa']"
HGT_seq_317,NODE_19_length_12654_cov_14.835146_10659_12654,NODE_45_length_8993_cov_18.410271_8814_6819,NODE_19_length_12654_cov_14.835146,NODE_45_length_8993_cov_18.410271,s_9002000001373308_1.strict.fa,s_9002000001455931_25.permissive.fa,10659,12654,8814,6819,12654,8993,1996,99.198,True,False,"['NODE_19_length_12654_cov_14.835146', 10659, 12654, 1996, 's_9002000001373308_1.strict.fa', 'NODE_45_length_8993_cov_18.410271', 8814, 6819, 's_9002000001455931_25.permissive.fa']"
HGT_seq_318,NODE_19_length_12654_cov_14.835146_1_12654,NODE_11_length_14056_cov_9.978216_1395_14048,NODE_19_length_12654_cov_14.835146,NODE_11_length_14056_cov_9.978216,s_9002000001373308_1.strict.fa,s_9002000001410650_3.permissive.fa,1,12654,1395,14048,12654,14056,12654,99.51,True,True,"['NODE_19_length_12654_cov_14.835146', 1, 12654, 12654, 's_9002000001373308_1.strict.fa', 'NODE_11_length_14056_cov_9.978216', 1395, 14048, 's_9002000001410650_3.permissive.fa']"
HGT_seq_319,NODE_243_length_2242_cov_9.932785_963_2242,NODE_145_length_3312_cov_6.158428_861_2140,NODE_243_length_2242_cov_9.932785,NODE_145_length_3312_cov_6.158428,s_9002000001215917_3.strict.fa,s_9002000001416675_19.permissive.fa,963,2242,861,2140,2242,3312,1280,99.688,False,False,"['NODE_243_length_2242_cov_9.932785', 963, 2242, 1280, 's_9002000001215917_3.strict.fa', 'NODE_145_length_3312_cov_6.158428', 861, 2140, 's_9002000001416675_19.permissive.fa']"
HGT_seq_320,NODE_126_length_4597_cov_18.942536_1_4597,NODE_92_length_5540_cov_11.280766_5331_735,NODE_126_length_4597_cov_18.942536,NODE_92_length_5540_cov_11.280766,s_9002000001373308_1.strict.fa,s_9002000001446502_20.permissive.fa,1,4597,5331,735,4597,5540,4597,99.26,False,True,"['NODE_126_length_4597_cov_18.942536', 1, 4597, 4597, 's_9002000001373308_1.strict.fa', 'NODE_92_length_5540_cov_11.280766', 5331, 735, 's_9002000001446502_20.permissive.fa']"
HGT_seq_321,NODE_266_length_1774_cov_10.171030_1_1557,NODE_140_length_3538_cov_14.534310_1841_285,NODE_266_length_1774_cov_10.171030,NODE_140_length_3538_cov_14.534310,s_9002000001215917_3.strict.fa,s_9002000001454080_19.strict.fa,1,1557,1841,285,1774,3538,1557,99.743,False,False,"['NODE_266_length_1774_cov_10.171030', 1, 1557, 1557, 's_9002000001215917_3.strict.fa', 'NODE_140_length_3538_cov_14.534310', 1841, 285, 's_9002000001454080_19.strict.fa']"
HGT_seq_322,NODE_28_length_12384_cov_13.669478_2519_12384,NODE_3_length_46682_cov_17.233899_16767_26630,NODE_28_length_12384_cov_13.669478,NODE_3_length_46682_cov_17.233899,s_9002000001215917_3.strict.fa,s_9002000001473223_36.strict.fa,2519,12384,16767,26630,12384,46682,9866,99.382,False,False,"['NODE_28_length_12384_cov_13.669478', 2519, 12384, 9866, 's_9002000001215917_3.strict.fa', 'NODE_3_length_46682_cov_17.233899', 16767, 26630, 's_9002000001473223_36.strict.fa']"
HGT_seq_323,NODE_233_length_1665_cov_10.575155_1_538,NODE_12_length_28509_cov_18.868314_28229_27692,NODE_233_length_1665_cov_10.575155,NODE_12_length_28509_cov_18.868314,s_9002000001247124_37.permissive.fa,s_9002000001423590_15.permissive.fa,1,538,28229,27692,1665,28509,538,99.071,False,False,"['NODE_233_length_1665_cov_10.575155', 1, 538, 538, 's_9002000001247124_37.permissive.fa', 'NODE_12_length_28509_cov_18.868314', 28229, 27692, 's_9002000001423590_15.permissive.fa']"
HGT_seq_324,NODE_3_length_22155_cov_12.689548_4964_21573,NODE_16_length_17548_cov_14.493054_1_16610,NODE_3_length_22155_cov_12.689548,NODE_16_length_17548_cov_14.493054,s_9002000001215917_3.strict.fa,s_9002000001476065_22.strict.fa,4964,21573,1,16610,22155,17548,16611,99.019,False,True,"['NODE_3_length_22155_cov_12.689548', 4964, 21573, 16611, 's_9002000001215917_3.strict.fa', 'NODE_16_length_17548_cov_14.493054', 1, 16610, 's_9002000001476065_22.strict.fa']"
HGT_seq_325,NODE_285_length_1854_cov_8.733185_1_1854,NODE_39_length_8698_cov_8.411894_5522_3670,NODE_285_length_1854_cov_8.733185,NODE_39_length_8698_cov_8.411894,s_9002000001373308_1.strict.fa,s_9002000001446502_20.permissive.fa,1,1854,5522,3670,1854,8698,1854,99.461,False,True,"['NODE_285_length_1854_cov_8.733185', 1, 1854, 1854, 's_9002000001373308_1.strict.fa', 'NODE_39_length_8698_cov_8.411894', 5522, 3670, 's_9002000001446502_20.permissive.fa']"
HGT_seq_326,NODE_28_length_12384_cov_13.669478_2519_12384,NODE_3_length_26173_cov_16.310169_5362_15226,NODE_28_length_12384_cov_13.669478,NODE_3_length_26173_cov_16.310169,s_9002000001215917_3.strict.fa,s_9002000001454080_19.strict.fa,2519,12384,5362,15226,12384,26173,9866,99.432,False,False,"['NODE_28_length_12384_cov_13.669478', 2519, 12384, 9866, 's_9002000001215917_3.strict.fa', 'NODE_3_length_26173_cov_16.310169', 5362, 15226, 's_9002000001454080_19.strict.fa']"
HGT_seq_327,NODE_64_length_6627_cov_13.764607_1_1547,NODE_23_length_15545_cov_7.550484_1547_1,NODE_64_length_6627_cov_13.764607,NODE_23_length_15545_cov_7.550484,s_9002000001373308_1.strict.fa,s_9002000001416675_19.permissive.fa,1,1547,1547,1,6627,15545,1547,99.354,True,False,"['NODE_64_length_6627_cov_13.764607', 1, 1547, 1547, 's_9002000001373308_1.strict.fa', 'NODE_23_length_15545_cov_7.550484', 1547, 1, 's_9002000001416675_19.permissive.fa']"
HGT_seq_328,NODE_141_length_4290_cov_14.451476_2962_4290,NODE_85_length_6086_cov_12.194827_59_1388,NODE_141_length_4290_cov_14.451476,NODE_85_length_6086_cov_12.194827,s_9002000001247124_37.permissive.fa,s_9002000001287540_19.strict.fa,2962,4290,59,1388,4290,6086,1330,99.173,True,False,"['NODE_141_length_4290_cov_14.451476', 2962, 4290, 1330, 's_9002000001247124_37.permissive.fa', 'NODE_85_length_6086_cov_12.194827', 59, 1388, 's_9002000001287540_19.strict.fa']"
HGT_seq_329,NODE_29_length_13093_cov_15.148182_3030_5289,NODE_231_length_2260_cov_7.792290_1_2260,NODE_29_length_13093_cov_15.148182,NODE_231_length_2260_cov_7.792290,s_9002000001247124_37.permissive.fa,s_9002000001467905_4.permissive.fa,3030,5289,1,2260,13093,2260,2260,99.381,False,True,"['NODE_29_length_13093_cov_15.148182', 3030, 5289, 2260, 's_9002000001247124_37.permissive.fa', 'NODE_231_length_2260_cov_7.792290', 1, 2260, 's_9002000001467905_4.permissive.fa']"
HGT_seq_330,NODE_4628_length_4553_cov_11.838817_1_4491,NODE_104_length_5089_cov_12.261621_4491_1,NODE_4628_length_4553_cov_11.838817,NODE_104_length_5089_cov_12.261621,s_9002000001312311_33.orig.fa,s_9002000001373308_1.strict.fa,1,4491,4491,1,4553,5089,4491,99.198,True,True,"['NODE_4628_length_4553_cov_11.838817', 1, 4491, 4491, 's_9002000001312311_33.orig.fa', 'NODE_104_length_5089_cov_12.261621', 4491, 1, 's_9002000001373308_1.strict.fa']"
HGT_seq_331,NODE_227_length_1744_cov_6.340438_1_1467,NODE_126_length_3525_cov_7.058790_2059_3525,NODE_227_length_1744_cov_6.340438,NODE_126_length_3525_cov_7.058790,s_9002000001247124_37.permissive.fa,s_9002000001423590_15.permissive.fa,1,1467,2059,3525,1744,3525,1467,99.25,True,False,"['NODE_227_length_1744_cov_6.340438', 1, 1467, 1467, 's_9002000001247124_37.permissive.fa', 'NODE_126_length_3525_cov_7.058790', 2059, 3525, 's_9002000001423590_15.permissive.fa']"
HGT_seq_332,NODE_27_length_12438_cov_12.947670_1850_12427,NODE_54_length_10579_cov_8.589795_1_10579,NODE_27_length_12438_cov_12.947670,NODE_54_length_10579_cov_8.589795,s_9002000001215917_3.strict.fa,s_9002000001416675_19.permissive.fa,1850,12427,1,10579,12438,10579,10580,99.461,True,True,"['NODE_27_length_12438_cov_12.947670', 1850, 12427, 10580, 's_9002000001215917_3.strict.fa', 'NODE_54_length_10579_cov_8.589795', 1, 10579, 's_9002000001416675_19.permissive.fa']"
HGT_seq_333,NODE_158_length_3665_cov_17.026316_2338_3665,NODE_46_length_12426_cov_19.496565_1657_2984,NODE_158_length_3665_cov_17.026316,NODE_46_length_12426_cov_19.496565,s_9002000001247124_37.permissive.fa,s_9002000001343701_48.permissive.fa,2338,3665,1657,2984,3665,12426,1328,99.849,False,False,"['NODE_158_length_3665_cov_17.026316', 2338, 3665, 1328, 's_9002000001247124_37.permissive.fa', 'NODE_46_length_12426_cov_19.496565', 1657, 2984, 's_9002000001343701_48.permissive.fa']"
HGT_seq_334,NODE_28_length_12384_cov_13.669478_4530_12384,NODE_2_length_21628_cov_9.749733_1_7853,NODE_28_length_12384_cov_13.669478,NODE_2_length_21628_cov_9.749733,s_9002000001215917_3.strict.fa,s_9002000001446502_20.permissive.fa,4530,12384,1,7853,12384,21628,7856,99.364,True,False,"['NODE_28_length_12384_cov_13.669478', 4530, 12384, 7856, 's_9002000001215917_3.strict.fa', 'NODE_2_length_21628_cov_9.749733', 1, 7853, 's_9002000001446502_20.permissive.fa']"
HGT_seq_335,NODE_31_length_9381_cov_16.044606_339_9381,NODE_79_length_32675_cov_15.292121_16463_7421,NODE_31_length_9381_cov_16.044606,NODE_79_length_32675_cov_15.292121,s_9002000001373308_1.strict.fa,s_9002000001433400_13.orig.fa,339,9381,16463,7421,9381,32675,9043,99.337,False,True,"['NODE_31_length_9381_cov_16.044606', 339, 9381, 9043, 's_9002000001373308_1.strict.fa', 'NODE_79_length_32675_cov_15.292121', 16463, 7421, 's_9002000001433400_13.orig.fa']"
HGT_seq_336,NODE_289_length_1819_cov_8.196712_1294_1819,NODE_37_length_13439_cov_16.270024_13439_12914,NODE_289_length_1819_cov_8.196712,NODE_37_length_13439_cov_16.270024,s_9002000001373308_1.strict.fa,s_9002000001473223_36.strict.fa,1294,1819,13439,12914,1819,13439,526,99.81,True,False,"['NODE_289_length_1819_cov_8.196712', 1294, 1819, 526, 's_9002000001373308_1.strict.fa', 'NODE_37_length_13439_cov_16.270024', 13439, 12914, 's_9002000001473223_36.strict.fa']"
HGT_seq_337,NODE_25_length_10954_cov_9.482613_4762_10954,NODE_27_length_14171_cov_6.258926_1_6195,NODE_25_length_10954_cov_9.482613,NODE_27_length_14171_cov_6.258926,s_9002000001373308_1.strict.fa,s_9002000001416675_19.permissive.fa,4762,10954,1,6195,10954,14171,6195,99.031,True,False,"['NODE_25_length_10954_cov_9.482613', 4762, 10954, 6195, 's_9002000001373308_1.strict.fa', 'NODE_27_length_14171_cov_6.258926', 1, 6195, 's_9002000001416675_19.permissive.fa']"
HGT_seq_338,NODE_29_length_14875_cov_16.237382_5234_9383,NODE_145_length_4150_cov_15.142857_4150_1,NODE_29_length_14875_cov_16.237382,NODE_145_length_4150_cov_15.142857,s_9002000001323502_21.permissive.fa,s_9002000001373308_1.strict.fa,5234,9383,4150,1,14875,4150,4150,99.494,False,True,"['NODE_29_length_14875_cov_16.237382', 5234, 9383, 4150, 's_9002000001323502_21.permissive.fa', 'NODE_145_length_4150_cov_15.142857', 4150, 1, 's_9002000001373308_1.strict.fa']"
HGT_seq_339,NODE_25_length_10954_cov_9.482613_1_10954,NODE_337_length_13304_cov_11.272775_13275_2320,NODE_25_length_10954_cov_9.482613,NODE_337_length_13304_cov_11.272775,s_9002000001373308_1.strict.fa,s_9002000001433400_13.orig.fa,1,10954,13275,2320,10954,13304,10956,99.334,True,True,"['NODE_25_length_10954_cov_9.482613', 1, 10954, 10956, 's_9002000001373308_1.strict.fa', 'NODE_337_length_13304_cov_11.272775', 13275, 2320, 's_9002000001433400_13.orig.fa']"
HGT_seq_340,NODE_243_length_2242_cov_9.932785_963_2242,NODE_90_length_6915_cov_8.575510_4502_5781,NODE_243_length_2242_cov_9.932785,NODE_90_length_6915_cov_8.575510,s_9002000001215917_3.strict.fa,s_9002000001392831_7.strict.fa,963,2242,4502,5781,2242,6915,1280,99.688,False,False,"['NODE_243_length_2242_cov_9.932785', 963, 2242, 1280, 's_9002000001215917_3.strict.fa', 'NODE_90_length_6915_cov_8.575510', 4502, 5781, 's_9002000001392831_7.strict.fa']"
HGT_seq_341,NODE_16_length_20571_cov_14.790992_16379_18830,NODE_71_length_8705_cov_8.436763_7513_5057,NODE_16_length_20571_cov_14.790992,NODE_71_length_8705_cov_8.436763,s_9002000001247124_37.permissive.fa,s_9002000001392831_7.strict.fa,16379,18830,7513,5057,20571,8705,2458,99.349,False,False,"['NODE_16_length_20571_cov_14.790992', 16379, 18830, 2458, 's_9002000001247124_37.permissive.fa', 'NODE_71_length_8705_cov_8.436763', 7513, 5057, 's_9002000001392831_7.strict.fa']"
HGT_seq_342,NODE_121_length_4848_cov_11.410182_1_3420,NODE_78_length_7287_cov_15.993363_3421_1,NODE_121_length_4848_cov_11.410182,NODE_78_length_7287_cov_15.993363,s_9002000001215917_3.strict.fa,s_9002000001455931_25.permissive.fa,1,3420,3421,1,4848,7287,3421,99.415,True,False,"['NODE_121_length_4848_cov_11.410182', 1, 3420, 3421, 's_9002000001215917_3.strict.fa', 'NODE_78_length_7287_cov_15.993363', 3421, 1, 's_9002000001455931_25.permissive.fa']"
HGT_seq_343,NODE_24_length_19054_cov_15.416759_17_10972,NODE_25_length_10954_cov_9.482613_1_10954,NODE_24_length_19054_cov_15.416759,NODE_25_length_10954_cov_9.482613,s_9002000001343701_48.permissive.fa,s_9002000001373308_1.strict.fa,17,10972,1,10954,19054,10954,10956,99.334,True,True,"['NODE_24_length_19054_cov_15.416759', 17, 10972, 10956, 's_9002000001343701_48.permissive.fa', 'NODE_25_length_10954_cov_9.482613', 1, 10954, 's_9002000001373308_1.strict.fa']"
HGT_seq_344,NODE_309_length_1379_cov_5.401057_1_1379,NODE_48_length_11247_cov_8.832827_3841_2460,NODE_309_length_1379_cov_5.401057,NODE_48_length_11247_cov_8.832827,s_9002000001373308_1.strict.fa,s_9002000001462195_20.permissive.fa,1,1379,3841,2460,1379,11247,1382,99.566,False,True,"['NODE_309_length_1379_cov_5.401057', 1, 1379, 1382, 's_9002000001373308_1.strict.fa', 'NODE_48_length_11247_cov_8.832827', 3841, 2460, 's_9002000001462195_20.permissive.fa']"
HGT_seq_345,NODE_256_length_2274_cov_9.684092_1_2274,NODE_122_length_59821_cov_28.651909_59655_57383,NODE_256_length_2274_cov_9.684092,NODE_122_length_59821_cov_28.651909,s_9002000001373308_1.strict.fa,s_9002000001479951_31.orig.fa,1,2274,59655,57383,2274,59821,2274,99.384,True,True,"['NODE_256_length_2274_cov_9.684092', 1, 2274, 2274, 's_9002000001373308_1.strict.fa', 'NODE_122_length_59821_cov_28.651909', 59655, 57383, 's_9002000001479951_31.orig.fa']"
